Source,Target,Weight
TT,GR,1133
TT,KE,5130
TT,PH,1633
TT,IN,855
TT,BO,1414
TT,BR,2337
TT,BA,767
TT,LK,4938
TT,KI,3965
TT,MW,2278
TT,NO,2764
TT,TL,828
TT,LS,2322
TT,MG,2294
TT,GT,1201
TT,JO,1232
TT,RO,929
TT,AE,4352
TT,BW,6525
TT,MA,1451
TT,SI,1133
TT,ID,775
TT,NI,2715
TT,EE,778
TT,TN,1474
TT,GQ,4884
TT,SA,1557
TT,PT,1787
TT,RS,1183
TT,PE,7679
TT,BI,1511
TT,FR,1343
TT,RW,1868
TT,DZ,973
TT,GN,2657
TT,MX,1226
TT,ST,2919
TT,PY,2062
TT,BN,2060
TT,HK,1102
TT,ES,2681
TT,CM,3396
TT,HT,19566
TT,MR,1510
TT,IS,2667
TT,AR,1834
TT,GA,3484
TT,NG,5859
TT,BD,961
TT,OM,2218
TT,CR,3973
TT,EG,814
TT,BJ,2896
TT,NL,6586
TT,CV,2654
TT,SV,1698
TT,SC,13376
TT,JP,1101
TT,ME,1415
TT,ET,1271
TT,TD,1137
TT,KM,1753
TT,DK,1858
TT,SL,13127
TT,GH,8939
TT,AL,964
TT,PK,1596
TT,CG,4491
TT,MK,1239
TT,TO,8501
TT,BY,732
TT,SZ,3425
TT,MY,1023
TT,CL,5519
TT,QA,4041
TT,BG,907
TT,GB,14142
TT,TG,3747
TT,KW,2244
TT,GW,2602
TT,MV,3882
TT,AZ,780
TT,PA,10085
TT,AU,2966
TT,CD,2486
TT,NE,1861
TT,DJ,1731
TT,SN,3197
TT,GM,10804
TT,EC,6184
TT,CH,3333
TT,BE,1593
TT,HR,1018
TT,BF,1689
TT,MZ,2682
TT,CY,2985
TT,NZ,3167
TT,LB,1916
TT,CF,3483
TT,CO,11000
TT,LU,3078
TT,ML,2389
TT,IT,1201
TT,LR,14837
TT,PG,4756
TT,DE,1815
TT,SB,4622
TT,IE,6141
TT,MT,6215
TT,CI,2633
TT,AO,3409
TT,SG,1989
TT,AT,1548
TT,DO,21582
TT,BH,2867
TT,LV,743
TT,SE,2266
TT,HN,2818
NE,FJ,1364
CD,AG,3352
NE,AG,3617
NE,MU,3211
NE,MW,14031
NE,JO,3418
NE,JM,6149
NE,MA,14308
NE,ID,797
NE,LS,18297
CD,BR,1127
NE,BR,715
CD,BB,1969
NE,BB,1631
NE,KI,1644
CD,CA,6629
NE,CA,4622
NE,ME,1129
NE,IT,2554
NE,FI,818
NE,GR,1170
NE,ES,1246
NE,CO,738
NE,ET,6014
NE,LK,1044
CD,BZ,1560
NE,BZ,1230
NE,BW,17336
NE,GD,3094
NE,FR,13484
CD,AE,3814
NE,AE,5700
NE,KW,6142
NE,EG,4042
NE,CV,5576
NE,CY,2584
NE,MK,1118
NE,CH,3440
NE,AL,899
NE,DE,2359
CD,BY,4788
NE,BY,711
NE,LC,2968
CD,AU,1119
NE,GB,913
NE,LB,6182
NE,HT,16808
NE,MT,10455
NE,BN,821
NE,MV,1483
NE,MD,1044
NE,BE,15644
CD,BD,1738
NE,BD,1759
NE,EC,722
NE,MZ,17959
NE,LU,6559
CD,BS,4345
NE,BS,2444
NE,IE,710
CD,AZ,908
NE,AZ,1188
NE,AO,12603
CD,AT,1140
NE,AT,776
NE,DO,2325
NE,GY,3336
CD,BH,2159
NE,BH,2761
NE,HN,971
KE,BD,2525
KE,CA,4115
KE,GB,4262
KE,CR,914
KE,GQ,21392
KE,BS,5199
KE,BZ,2151
KE,CY,5799
KE,IE,2255
KE,BE,2244
KE,JM,16240
KE,AZ,1340
KE,AT,2442
KE,DO,6951
KE,GY,6732
KE,HN,970
LA,BD,1273
LA,BT,1419
LA,AE,1302
LA,HK,1561
LA,HU,1062
LA,FR,1750
LA,KW,887
LA,BJ,1405
LA,KH,19657
LA,CH,1396
LA,GH,2635
LA,AU,4220
LA,CY,838
LA,ID,1174
LA,JP,3031
LA,KR,5828
LA,CA,1384
LA,BN,3784
LA,BH,1519
BR,BO,7314
BR,BB,727
BR,AG,964
BR,BJ,3195
BR,AE,1214
BR,AR,3801
BR,AL,716
BR,AU,2156
BR,BF,870
BR,BE,2061
BR,AO,15705
BR,AT,1096
BR,BH,834
SR,NI,2445
SR,CM,6877
SR,GT,1119
SR,SN,7593
SR,LK,3617
SR,BR,13072
SR,KE,4996
SR,SK,789
SR,IN,868
SR,BO,1321
SR,FI,827
SR,GR,1625
SR,QA,2619
SR,LS,3241
SR,PH,2459
SR,BT,798
SR,RW,2740
SR,GN,4693
SR,LB,1585
SR,MY,2148
SR,MW,2511
SR,ES,2493
SR,JO,792
SR,BW,4207
SR,PA,6445
SR,MG,3913
SR,BD,855
SR,OM,1591
SR,MA,1910
SR,SL,15458
SR,BJ,11046
SR,IT,1247
SR,LR,22679
SR,MX,1022
SR,MR,3721
SR,BI,2642
SR,DZ,943
SR,GQ,9996
SR,ET,1042
SR,AL,698
SR,KW,1751
SR,IS,1113
SR,HK,2151
SR,RO,751
SR,AE,2601
SR,HR,706
SR,CO,3145
SR,AR,1043
SR,BN,1770
SR,NG,4634
SR,LA,922
SR,PY,2115
SR,CV,3819
SR,CR,2328
SR,KM,6612
SR,CG,12423
SR,EC,2224
SR,CD,9613
SR,NE,3739
SR,ME,1094
SR,CL,6169
SR,SA,1437
SR,PT,2035
SR,GA,9468
SR,PE,1709
SR,CH,1926
SR,PG,19154
SR,GB,1723
SR,IE,1146
SR,GH,8025
SR,MK,743
SR,MT,2302
SR,KR,766
SR,DE,1085
SR,NO,761
SR,CY,2933
SR,RS,3799
SR,BF,3622
SR,MV,2026
SR,CF,6076
SR,GM,10904
SR,AU,1172
SR,ML,5795
SR,ID,1888
SR,GW,4606
SR,CA,4330
SR,KI,10361
SR,MZ,4916
SR,SB,12167
SR,NZ,2939
SR,SC,11553
SR,BG,878
SR,DJ,1906
SR,LU,1558
SR,PK,1412
SR,CI,6538
SR,CZ,852
SR,AO,7283
SR,BH,1868
SR,AT,712
SR,SE,776
SR,SG,1514
SR,HN,3404
MW,FI,1362
MW,FJ,3066
MW,IN,1011
MW,CY,3566
MW,LB,2096
MW,LK,2318
MW,MA,1020
MW,BT,694
MW,AG,3451
MW,JO,725
MW,BS,2131
MW,CM,15740
MW,GN,19906
MW,LY,1372
MW,DK,835
MW,MG,8030
MW,GD,3709
MW,ML,14204
MW,BB,2087
MW,DZ,747
MW,AE,4764
MW,IS,947
MW,BZ,2674
MW,ET,6648
MW,BF,18469
MW,BD,1647
MW,KW,6943
MW,MR,4990
MW,GA,9484
MW,CG,19202
MW,LC,2765
MW,MU,2636
MW,EG,1013
MW,KI,1528
MW,HT,6714
MW,CV,2095
MW,GB,5172
MW,JM,6713
MW,CH,1194
MW,GQ,8681
MW,CF,14466
MW,AU,2313
MW,MV,1767
MW,DJ,5907
MW,CA,1829
MW,IE,14411
MW,GM,11803
MW,BE,706
MW,KM,6186
MW,GW,9889
MW,LU,1637
MW,CI,17530
MW,MT,1144
MW,AO,15319
MW,DO,1594
MW,GY,4383
MW,BH,2504
LV,KG,3596
LV,IT,5557
LV,LR,813
LV,KW,877
LV,JP,820
LV,GE,17187
LV,CA,3501
LV,AM,9170
LV,GN,1095
LV,FR,3486
LV,DZ,1073
LV,CF,767
LV,CI,738
LV,BB,860
LV,AE,3199
LV,AU,2938
LV,GM,5750
LV,EG,769
LV,CH,18206
LV,CG,738
LV,CZ,7890
LV,GR,6553
LV,AT,12997
LV,DE,20623
LV,HR,5374
LV,HU,4185
LV,CM,1295
LV,GH,1076
LV,BJ,4827
LV,GD,1882
LV,CR,852
LV,JM,886
LV,KR,752
LV,HK,1080
LV,BA,2261
LV,BI,894
LV,LK,3829
LV,ES,5881
LV,BE,10053
LV,BN,748
LV,AG,1083
LV,LC,1053
LV,AL,3228
LV,AZ,8508
LV,KZ,5717
LV,BG,8855
LV,LB,1259
LV,BS,1669
LV,DO,731
LV,BH,1333
WS,LK,2997
WS,CM,1691
WS,BD,1142
WS,AG,3760
WS,SN,737
WS,MN,827
WS,MW,1498
WS,BT,1501
WS,KE,1387
WS,BW,915
WS,PH,2891
WS,AE,3444
WS,RW,1239
WS,MG,1524
WS,HK,1990
WS,BB,2839
WS,PA,756
WS,DK,702
WS,ID,883
WS,NI,733
WS,SA,1042
WS,ML,1028
WS,GN,909
WS,MA,6361
WS,IT,1463
WS,LR,4904
WS,SL,4582
WS,TZ,1293
WS,US,10633
WS,SC,9675
WS,ST,1777
WS,VC,4178
WS,KW,1288
WS,PK,1767
WS,TN,3506
WS,NG,3432
WS,GD,5755
WS,OM,1606
WS,NP,811
WS,BJ,3454
WS,BF,813
WS,DE,774
WS,GM,2592
WS,CA,1375
WS,QA,2264
WS,ME,1528
WS,MR,776
WS,CH,1319
WS,DZ,1655
WS,GB,1293
WS,TG,1575
WS,MV,3093
WS,SZ,994
WS,CD,1305
WS,NE,991
WS,GH,3240
WS,LC,5941
WS,CF,1260
WS,TD,852
WS,BI,965
WS,GA,803
WS,CV,2674
WS,MZ,2050
WS,HT,1695
WS,CG,1183
WS,GW,1263
WS,CI,1122
WS,TL,10371
WS,TT,6761
WS,ES,704
WS,CY,740
LR,AZ,2724
LR,KI,7032
IT,GE,16947
LR,GE,1173
IT,AU,7123
LR,AU,12550
LR,ID,1511
LR,JP,738
LR,KM,13532
IT,CF,2765
IT,BS,1673
LR,BS,18788
IT,IE,14207
LR,IE,2456
LR,KH,1420
IT,DE,18711
LR,DE,5172
IT,CY,10544
LR,CY,12494
IT,BF,5718
IT,DJ,1818
LR,DJ,10001
IT,CI,7553
IT,CZ,5286
IT,AO,1318
IT,AT,20424
LR,AT,1659
IT,DO,11582
LR,DO,19165
IT,GY,720
IT,BH,5024
LR,BH,5571
IT,HN,1844
LR,HN,2518
BZ,BR,1734
BZ,BO,5355
BZ,BT,698
BZ,AE,2340
BZ,BD,1491
BZ,BW,2472
BZ,BI,966
BZ,AR,2320
BZ,BN,919
BZ,BJ,3826
BZ,AL,1169
BZ,BF,1264
BZ,AU,1492
BZ,BE,1217
BZ,AO,2541
BZ,AT,1048
BZ,BH,1863
CZ,BA,8524
CZ,AG,779
CZ,AE,1927
CZ,BW,733
CZ,BB,809
CZ,CA,2881
CZ,BJ,841
CZ,AM,4320
CZ,AL,3515
CZ,CV,2403
CZ,CH,16164
CZ,BY,9467
CZ,AU,3133
CZ,BE,5999
CZ,CY,10366
CZ,AZ,2892
CZ,CR,1048
CZ,BH,983
HR,ES,3518
HR,GD,2410
HR,BT,702
HR,AM,1324
HR,HK,950
HR,BJ,1951
HR,AR,1309
HR,CA,5839
HR,DK,11360
HR,CG,822
HR,CL,1125
HR,BY,3866
HR,BG,9014
HR,GB,5842
HR,BN,838
HR,EE,5601
HR,AU,8281
HR,CR,908
HR,FR,3502
HR,AG,1090
HR,CV,719
HR,GH,847
HR,BE,9406
HR,CZ,11578
HR,GM,2191
HR,GE,1578
HR,AZ,1047
HR,DO,811
HR,BH,1753
SA,BZ,1026
SA,IN,16669
SA,PA,988
SA,CM,2443
SA,NI,1178
SA,FJ,2366
SA,BT,3151
SA,FI,1241
SA,GR,7480
SA,MU,9730
SA,GE,881
SA,MM,883
SA,ID,6933
SA,BA,2659
SA,ES,1426
SA,MG,5299
SA,LS,1585
SA,BB,696
SA,GQ,4913
SA,IT,2898
SA,LR,5866
SA,AG,1275
SA,BW,1691
SA,MA,9068
SA,BI,22097
SA,DZ,4705
SA,MW,2111
SA,DK,1325
SA,ME,1751
SA,CO,805
SA,RW,5447
SA,GA,2281
SA,PT,1529
SA,LA,799
SA,PY,1428
SA,HT,1620
SA,HK,7354
SA,RO,940
SA,LY,17080
SA,MR,19755
SA,NL,2005
SA,NZ,3796
SA,CG,2602
SA,FR,1755
SA,AL,1133
SA,NO,2474
SA,LC,1137
SA,CH,2531
SA,MK,1044
SA,CA,4125
SA,NG,4539
SA,KM,6394
SA,GN,5711
SA,BY,1083
SA,MY,20240
SA,CD,2094
SA,NE,10812
SA,DE,2823
SA,GB,3418
SA,BS,1438
SA,GH,10199
SA,GW,3208
SA,KZ,769
SA,RS,1045
SA,KG,999
SA,JP,1427
SA,BJ,3124
SA,CV,729
SA,GD,1250
SA,KI,2710
SA,ML,5593
SA,LU,1787
SA,PG,2215
SA,AU,2961
SA,BE,1597
SA,KH,1379
SA,KR,1470
SA,CY,13441
SA,IE,3373
SA,BF,3904
SA,CF,8215
SA,MZ,2514
SA,CR,748
SA,JM,1704
SA,GM,5146
SA,IS,1353
SA,MT,13153
SA,AZ,1438
SA,CI,3494
SA,AO,2004
SA,AT,1936
SA,DO,1502
SA,GY,2261
SA,HN,1134
FR,FI,3692
FR,BO,792
FR,EE,3585
FR,BZ,794
FR,FJ,1895
FR,BT,887
FR,ES,10218
FR,BW,717
FR,AE,4536
FR,BB,2050
FR,BR,1360
FR,AM,7456
FR,BA,5367
FR,BI,5253
FR,CY,5757
FR,DZ,12763
FR,CR,1543
FR,CO,1483
FR,CA,9097
FR,DK,4582
FR,AR,1534
FR,EG,1306
FR,BG,7453
FR,AL,10823
FR,CL,1773
FR,BJ,15144
FR,AG,4074
FR,EC,993
FR,ET,1541
FR,BY,2560
FR,CD,14803
FR,AU,4578
FR,BD,1800
FR,BS,2160
FR,AZ,1209
FR,DJ,19613
FR,BN,898
FR,BF,12832
FR,DE,8227
FR,CZ,3151
FR,AO,7074
FR,AT,7522
FR,BH,2671
FR,DO,2166
MA,BA,4258
MA,LK,833
MA,KE,3895
MA,BD,1844
MA,FI,1096
MA,GR,1327
MA,BR,2172
MA,KI,1684
MA,BO,3858
MA,BT,757
MA,LS,2001
MA,AG,1527
MA,HU,1431
MA,ES,22468
MA,CM,9383
MA,JO,11642
MA,GT,2345
MA,FR,14932
MA,FJ,698
MA,LY,10440
MA,DK,1409
MA,BI,2913
MA,GD,1371
MA,BW,1840
MA,AE,13746
MA,KW,6197
MA,HT,3060
MA,ET,2238
MA,AR,2552
MA,AL,1838
MA,EG,9830
MA,BG,1077
MA,CL,1220
MA,LC,1630
MA,KZ,1094
MA,LT,1421
MA,GH,3890
MA,BY,3254
MA,CH,3887
MA,EC,3741
MA,CG,19803
MA,CV,4445
MA,GB,1420
MA,DJ,17627
MA,BJ,6358
MA,CA,2823
MA,BN,1234
MA,IE,1056
MA,KR,747
MA,KG,945
MA,CY,2357
MA,BZ,2276
MA,CD,3944
MA,HR,762
MA,LB,9715
MA,IT,8693
MA,LR,8824
MA,AZ,1068
MA,ID,1642
MA,BE,14991
MA,BF,10039
MA,CO,3735
MA,DE,3138
MA,IS,1330
MA,GE,1543
MA,BS,992
MA,GW,21079
MA,KH,851
MA,GM,9790
MA,CR,2634
MA,GQ,17698
MA,KM,17767
MA,JM,1959
MA,CI,17996
MA,CZ,1042
MA,LU,6098
MA,AO,3019
MA,AT,1511
MA,DO,3708
MA,GY,2554
MA,BH,7920
MA,LV,1467
MA,HN,5300
DZ,BR,1319
DZ,BO,1883
DZ,BA,1637
DZ,CM,5311
DZ,AE,3822
DZ,BW,1640
DZ,BD,1361
DZ,BZ,1252
DZ,BI,2834
DZ,AM,714
DZ,DJ,6391
DZ,BN,849
DZ,AR,1301
DZ,AL,1186
DZ,CV,1172
DZ,CG,5534
DZ,CH,1860
DZ,BG,822
DZ,BE,3008
DZ,BS,727
DZ,BY,3031
DZ,CL,704
DZ,BJ,7017
DZ,AZ,864
DZ,CF,4344
DZ,CY,1099
DZ,CD,2134
DZ,AG,822
DZ,CA,1781
DZ,BF,6430
DZ,CO,1615
DZ,DE,1278
DZ,CR,1363
DZ,CI,6980
DZ,CZ,1020
DZ,AO,2279
DZ,AT,899
DZ,DO,2208
DZ,BH,2723
GQ,BR,2528
GQ,BO,4320
GQ,EE,1587
GQ,BB,3498
GQ,FJ,959
GQ,BW,17629
GQ,FI,1860
GQ,BI,20541
GQ,AM,766
GQ,BA,1448
GQ,BZ,4174
GQ,AE,18060
GQ,DZ,7451
GQ,CA,3603
GQ,BN,1408
GQ,DJ,10975
GQ,AR,3478
GQ,DK,1485
GQ,BE,10416
GQ,GD,9224
GQ,ET,17118
GQ,FR,15553
GQ,CL,2358
GQ,BD,1893
GQ,EC,3726
GQ,BY,1785
GQ,AL,1300
GQ,EG,3520
GQ,GB,5280
GQ,AU,750
GQ,DE,4205
GQ,AG,13135
GQ,BS,6056
GQ,CH,8206
GQ,CO,5447
GQ,CY,21016
GQ,CR,3876
GQ,AZ,1771
GQ,AT,2074
GQ,BH,8888
TG,PH,1924
TG,IN,1200
GB,BO,790
TG,BO,1077
GB,EE,11404
TG,EE,712
TG,NI,1949
TG,MW,20119
TG,GT,915
TG,NO,742
TG,LK,1332
GB,FJ,15223
TG,FJ,1668
TG,SC,15172
TG,BB,3403
TG,JO,1727
GB,BA,2548
TG,BA,975
GB,BR,1718
TG,BR,2058
TG,AG,7115
GB,BW,6522
GB,AM,1111
TG,SR,11671
TG,RS,1068
TG,KG,920
TG,MX,905
GB,DZ,866
TG,DZ,4219
TG,RO,1725
GB,AE,14985
TG,AE,14444
TG,KZ,869
TG,LY,8049
GB,BN,8430
TG,BN,772
TG,PT,2296
TG,KH,1099
TG,KI,5595
GB,CO,975
TG,CO,1385
GB,CR,1358
TG,CR,1435
GB,ES,13252
TG,ES,1737
GB,CM,3120
TG,SI,712
TG,PE,905
TG,MA,6507
GB,BT,985
TG,BT,804
TG,ME,2513
GB,DK,12286
TG,DK,1100
GB,FI,8041
TG,FI,1259
TG,GR,3410
TG,LA,716
TG,PY,2369
GB,ET,4510
TG,ET,4075
GB,GA,1375
TG,NP,1164
TG,HK,1309
GB,EG,1301
TG,EG,2447
GB,CV,15285
TG,CV,13928
GB,BE,10382
TG,BE,17838
TG,KW,11550
TG,SA,4591
GB,CL,1070
TG,CL,964
TG,KM,21191
GB,BI,2122
GB,AR,1018
TG,AR,971
GB,BJ,992
TG,QA,4819
TG,LT,742
TG,MK,1161
GB,EC,1169
TG,EC,1325
TG,OM,4136
TG,PA,1702
TG,AL,1250
GB,BY,2496
TG,BY,3119
TG,LC,5850
TG,GD,6985
TG,BG,871
GB,FR,7428
TG,SV,1105
GB,BS,9292
TG,BS,5065
TG,MU,6825
TG,GB,1606
TG,MY,1034
TG,MD,1006
TG,AU,718
TG,MV,1875
TG,PG,10481
TG,LU,17855
GB,CH,17421
TG,CH,10842
TG,ID,1013
GB,CG,2361
LU,AE,8156
LU,DZ,1985
LU,GA,16297
LU,GE,6082
LU,BW,1447
LU,ET,5231
LU,CO,1882
LU,CA,9771
LU,HT,2124
LU,AR,2264
LU,KR,1348
LU,BJ,8532
LU,BI,2738
LU,EG,1468
LU,GD,3601
LU,KW,2217
LU,CL,2189
LU,AM,6488
LU,KM,8167
LU,KE,2128
LU,GH,2309
LU,BY,7721
LU,LA,1269
LU,DJ,4632
LU,BZ,1043
LU,AU,7589
LU,GB,21601
LU,CD,7191
LU,EC,1405
LU,LC,2162
LU,KZ,1332
LU,CF,13341
LU,CG,8892
LU,JP,2861
LU,CR,3282
LU,AZ,8855
LU,JM,2434
LU,CI,9185
LU,BN,1650
LU,BF,6317
LU,CZ,11145
LU,AO,12004
LU,DO,7687
LU,GY,793
LU,BH,3226
LU,HN,906
DE,BO,1082
DE,BR,1382
DE,AG,2655
DE,BB,2891
DE,BD,782
DE,CM,8943
DE,BS,1788
DE,BJ,3192
DE,BI,1201
DE,AE,5588
DE,AM,7420
DE,BT,862
DE,BW,1120
DE,CR,2467
DE,CV,5397
DE,CG,2145
DE,CL,2041
DE,BY,6062
DE,CD,1443
DE,BN,1019
DE,AR,1609
DE,CF,1963
DE,BF,2224
DE,AZ,5618
DE,CY,20247
DE,AU,6983
DE,BE,15785
DE,BZ,1090
DE,CO,1395
DE,CA,5382
DE,CI,2537
DE,CZ,11225
DE,AO,1637
DE,BH,3009
IE,BA,11806
IE,FJ,1916
IE,BT,860
IE,CM,2715
IE,BR,9980
IE,BO,1969
IE,GE,8505
IE,BZ,1881
IE,FI,9675
IE,GR,9922
IE,HK,5050
IE,AE,22618
IE,ES,17190
IE,BI,1552
IE,GN,2124
IE,FR,8405
IE,BW,12991
IE,BB,10082
IE,GA,1001
IE,EE,18951
IE,CR,2435
IE,DK,12802
IE,AR,2054
IE,BD,1121
IE,AM,1084
IE,EG,1233
IE,BJ,934
IE,DE,12785
IE,CG,2395
IE,GD,7448
IE,AL,7950
IE,GH,3348
IE,CH,17825
IE,CO,698
IE,ET,1466
IE,BN,3705
IE,BY,4180
IE,AG,5834
IE,BS,5532
IE,CD,3797
IE,CL,2217
IE,CV,3044
IE,DJ,2475
IE,GQ,5856
IE,AZ,914
IE,CY,15848
IE,GM,5504
IE,BG,14998
IE,CA,22268
IE,CF,1104
IE,GW,2489
IE,BE,12890
IE,CI,1026
IE,CZ,11505
IE,AO,1819
IE,AT,13884
IE,DO,818
IE,GY,1500
IE,BH,11295
IE,HN,733
AL,AE,2519
AL,AG,754
LB,FJ,1480
LB,CM,6168
LB,BA,1522
LB,BS,2544
LB,BR,1750
LB,ES,2764
LB,EE,1165
LB,FI,2911
LB,GR,8216
LB,KE,6059
LB,GN,13029
LB,BB,1417
LB,DK,14525
LB,HK,2263
LB,FR,12574
LB,GD,2572
LB,AG,10408
LB,DZ,8079
LB,HR,1303
LB,KG,740
LB,HU,1617
LB,AL,1320
LB,CR,1292
LB,BF,5660
LB,BW,1246
LB,ID,843
LB,EG,20105
LB,DE,21959
LB,JM,1210
LB,BI,1296
LB,CG,20124
LB,HT,1204
LB,BY,14809
LB,CD,6978
LB,AR,984
LB,GM,19268
LB,BJ,9316
LB,CO,1392
LB,EC,843
LB,CH,16369
LB,CL,867
LB,CV,2342
LB,KZ,1035
LB,BD,12444
LB,IE,4912
LB,KH,922
LB,BZ,14737
LB,DJ,10205
LB,GH,17580
LB,BE,11684
LB,IS,2504
LB,BG,3247
LB,KM,1636
LB,GB,5157
LB,IT,3940
LB,BN,5275
LB,GE,2726
LB,AZ,1597
LB,CZ,1231
LB,GW,5344
LB,AO,5304
LB,AT,7677
LB,DO,1583
LB,GY,968
LB,HN,835
TJ,KR,3017
TJ,OM,1816
TJ,LK,768
TJ,BA,1193
TJ,MA,1291
TJ,CM,2376
TJ,PH,984
TJ,ST,903
TJ,ML,1457
TJ,JO,1144
TJ,MG,1213
TJ,LR,2514
TJ,ID,750
TJ,MW,799
TJ,BT,1292
TJ,SL,3827
TJ,SC,932
TJ,ME,1972
TJ,HR,721
TJ,KH,800
TJ,RW,1399
TJ,FI,965
TJ,GR,1189
TJ,GM,3031
TJ,NG,1784
TJ,PL,2245
TJ,BS,786
TJ,ET,1083
TJ,IS,909
TJ,DK,762
TJ,LA,782
TJ,PT,698
TJ,RO,1271
TJ,AE,8097
TJ,HT,1330
TJ,GN,1740
TJ,GA,839
TJ,MR,1144
TJ,NL,1241
TJ,EG,999
TJ,DE,4302
TJ,KW,1497
TJ,SK,838
TJ,BD,1420
TJ,QA,2695
TJ,TD,1259
TJ,CG,1504
TJ,BJ,4401
TJ,LT,7471
TJ,GH,3534
TJ,NO,899
TJ,MK,1353
TJ,EE,4162
TJ,AL,1069
TJ,CH,2126
TJ,MY,696
TJ,SZ,885
TJ,GB,858
TJ,TG,1898
TJ,MD,10107
TJ,SN,1022
TJ,MV,5422
TJ,CD,1087
TJ,NE,1467
TJ,GW,1094
TJ,PG,916
TJ,LB,1054
TJ,GE,9763
TJ,CA,2652
TJ,RS,1219
TJ,MN,7979
TJ,HU,739
TJ,MU,957
TJ,BF,1594
TJ,CF,1533
TJ,MZ,1645
TJ,DJ,1007
TJ,CY,5137
TJ,BI,1253
TJ,DZ,1232
TJ,SR,754
TJ,SA,1846
TJ,BG,2593
TJ,LS,882
TJ,AM,12274
TJ,PK,3046
TJ,MT,884
TJ,KE,2102
TJ,BE,1025
TJ,GQ,1908
TJ,CI,2238
TJ,CZ,2160
TJ,LU,2058
TJ,AO,1147
TJ,AT,3093
TJ,DO,728
TJ,BH,1284
TJ,LV,7064
TJ,SE,2598
NO,KE,4608
NO,KI,851
NO,CY,12155
NO,CM,1674
NO,MA,1288
NO,LK,3511
NO,BR,888
NO,MG,1038
NO,ES,8873
NO,HU,9924
NO,AE,5490
NO,BW,1554
NO,MW,1616
NO,BZ,1337
NO,JO,2447
NO,NI,897
NO,BT,1430
NO,KG,804
NO,GR,14781
NO,LY,1110
NO,HK,2854
NO,FJ,991
NO,IT,5869
NO,LR,8234
NO,BI,5138
NO,FR,4558
NO,AM,1476
NO,MM,772
NO,GE,1749
NO,MN,1169
NO,ET,12752
NO,MY,973
NO,BB,2914
NO,DJ,8995
NO,CA,7099
NO,KZ,737
NO,ME,19482
NO,CV,10195
NO,MU,2049
NO,BE,9708
NO,AR,920
NO,GN,2223
NO,GQ,2120
NO,AL,9293
NO,LC,1664
NO,CL,2325
NO,EC,698
NO,BY,3970
NO,CG,1004
NO,BN,2291
NO,CD,1807
NO,NE,1182
NO,GD,5849
NO,AU,10086
NO,MD,6231
NO,KW,2316
NO,MV,1805
NO,IE,14391
NO,LU,16466
NO,EG,798
NO,GB,15269
NO,HR,17626
NO,CO,814
NO,KR,1162
NO,MZ,873
NO,AG,2427
NO,BS,2563
NO,BG,14338
NO,GH,2745
NO,NL,17273
NO,CF,1239
NO,GM,22356
NO,JP,1460
NO,MK,19637
NO,ML,740
NO,LB,8926
NO,CR,2051
NO,JM,1570
NO,NG,874
NO,AZ,1723
NO,GW,3740
NO,DE,13333
NO,CZ,6304
NO,AO,1118
NO,AT,13956
NO,DO,1847
NO,GY,777
NO,BH,2609
ML,LK,1874
ML,BR,938
ML,BO,731
ML,BB,2003
ML,KI,1678
ML,ES,10046
ML,MA,19208
ML,FJ,1576
ML,KG,781
ML,GR,1242
ML,BZ,1605
ML,AE,4261
ML,ME,878
ML,DZ,20676
ML,CA,4808
ML,BN,834
ML,DJ,21000
ML,JO,2630
ML,CV,8650
ML,BE,4880
ML,GD,4513
ML,KW,11796
ML,ET,2907
ML,BD,1984
ML,EC,903
ML,MK,1785
ML,LC,3379
ML,BY,926
ML,AL,1406
ML,EG,4468
ML,GB,810
ML,DE,1922
ML,ID,707
ML,GE,754
ML,AG,3275
ML,BS,3599
ML,LB,5105
ML,CH,3144
ML,CO,952
ML,CY,3375
ML,IT,8917
ML,JM,8382
ML,KH,1173
ML,KM,16022
ML,CR,815
ML,LU,5521
ML,AZ,1317
ML,AT,1065
ML,DO,3476
ML,GY,4447
ML,BH,2207
ML,HN,1223
GN,CH,14826
GN,BY,1760
GN,CA,10319
GN,CR,912
GN,AU,1933
GN,GB,3516
GN,ET,2804
GN,BZ,1816
GN,BD,1470
GN,BS,3572
GN,EC,806
GN,CL,741
GN,DE,20337
GN,GE,826
GN,AZ,1661
GN,AT,2241
GN,DO,4060
GN,BH,2166
UZ,SN,694
UZ,MU,703
UZ,EE,3213
UZ,PK,1346
UZ,FI,912
UZ,GR,1145
UZ,CY,4509
UZ,UA,13159
UZ,NO,811
UZ,TN,816
UZ,SC,1257
UZ,RO,848
UZ,AE,6322
UZ,JO,780
UZ,RW,772
UZ,ML,818
UZ,SA,1100
UZ,RS,1019
UZ,MN,6790
UZ,SL,2103
UZ,AM,8618
UZ,DZ,823
UZ,GN,779
UZ,MA,857
UZ,CM,960
UZ,KW,1289
UZ,BJ,2478
UZ,KE,923
UZ,ME,2080
UZ,EG,844
UZ,LT,2857
UZ,AL,841
UZ,CG,817
UZ,TZ,996
UZ,US,1044
UZ,MK,1204
UZ,GH,1666
UZ,BY,14735
UZ,MD,5015
UZ,QA,2034
UZ,PT,895
UZ,BD,868
UZ,PL,1343
UZ,BG,2078
UZ,NG,976
UZ,LU,1359
UZ,KR,15652
UZ,OM,1444
UZ,MV,2406
UZ,GB,760
UZ,TG,1102
UZ,TR,8071
